metric,value
false_positives_value,"56-24-00115 CRAIG E. KUYAT, Esquire 212 College Park Plaza Johnstown, PA 15904"
false_positives_value,"2019-22153, issued out of the Court of Common Pleas of Montgomery County, Pa., to me directed will be sold at a Public on-line auction conducted by Bid4Assets, 8757 Georgia Ave., Suite 520, Silver Springs, MD 20910."
false_positives_value,"2/22/2024 for a foreign corporation by the name of and with a the registered address Commonwealth of Pennsylvania as follows: UBLOCKOUT, INC. c/o Capitol Corporate Services, Inc."
false_positives_value,"$217,019.15."
false_positives_value,"004138 25. 2023 JERRY L. SANDERS, JR., Sheriff MORTGAGE FORECLOSURE Property in the Township of Upper Chichester, County of Delaware and Com- monwealth of PA on the beginning at a point on the Southeasterly side of Carver Road."
false_positives_value,"25 26 WASHINGTON COUNTY REPORTS Executor: Darla Beveridge, 131 4th Ave., New Eagle, PA 15067"
false_positives_value,"140 Elderberry Drive, Levittown, PA 19054."
false_positives_value,"842 Walnut Hill Road Uniontown, PA 15401 Defendant(s) ALL"
false_positives_value,"2933 at Page 513; and Supplemental thereto, as set forth in Deed Book 3135 at Page 439; and variance thereto, as set forth in Deed Book 3829 at Page 328; Declaration and Grant Easements, as set forth in Deed Book 4608 at Page 68; First Amendment thereto, as set forth in Deed Book 4726 at Page 1397; Supplemental Easement Agreement set forth, in Deed Book 5213 at Page 424; Acknowledgement of Termination of Ground of Lease and 2nd Amendment to Supplemental Easement Agreement, as set forth in Deed Book 5365 at Page 715; and Declaration of Easements, as set forth in Deed Book 5675 at Page 490. — 27 —"
false_positives_value,"0 0 0 , 9 1 $ % E I R A M E S"
false_positives_value,"9/8/2023), Lundy Beldecos & Milby, PC, 450 N. Narberth Ave., Suite 200, Narberth, PA 19072."
false_positives_value,"114 E. Broad Street, P.O. Box 64769, Souderton, PA 18964"
false_positives_value,1223 N. Providence Rd.
false_positives_value,"hundredths (47.63') feet, and extending North to said alley; said lot having a width on said northern boundary of Forty-one and four tenths (41.4') feet; and having a depth on the East along said Lot Number Eighty-six (86) of One Hundred Fifty (150') feet and a depth on the West along said alley of One Hundred Fifty and one tenth (150.1') feet."
false_positives_value,"518A Allegheny River Blvd., Oakmont, PA 15139."
false_positives_value,"1724 Renton Avenue, Pittsburgh, PA 15229."
false_positives_value,"23-CV- 2449; Assessment Appeal; Gerald J. Schirao, Jr., Esquire; 11/20/23."
false_positives_value,"5 10 January 29, 2021"
false_positives_value,"16, 2009, and recorded January 20, 2009 in the Office of the Recorder of Deeds in and for the County of Dauphin, Pennsylvania in Instrument 20090001388 granted and conveyed unto Thomas R. Turner, a single man, in fee."
false_positives_value,"4303 Lamor Rd., Hermitage, PA 16148"
false_positives_value,"22, 2021."
false_positives_value,"1404 Stotesbury Avenue, Wyndmoor, PA 19038."
false_positives_value,"207 East Grandview Ave Zelienople PA 16063 BCLJ: June 2, 9, 16, 2023 Estate of: Edward Roy Wolfe a/k/a:"
false_positives_value,"5227 ALTNER, HENRY E., dec’d."
false_positives_value,"350 Jacktown Road, Bangor, PA 18013 UPI/Tax Parcel Number: E10/9/16D/0134 ALL THAT CERTAIN parcel of land situate in Washington Township, Northampton County, Pennsylvania, known as Lot No. 3 as shown on Subdivision Map of Echo Valley Manor East as recorded in Plan Book 88 at page 246."
false_positives_value,"202403889; Civil Action; Felzer, Jordan W. WILLIAMS, ALEXUS - Davenport, Joseph; 202403919; Complaint for Custody/Visitation."
false_positives_value,368-G-307.
false_positives_value,06-00-00804-00-9.
false_positives_value,"25, 1993 and recorded March 2, 1993 in the Office of the Recorder of Deeds of Berks County in Volume 2391 Page 1014 conveyed to Peter J. Raber."
false_positives_value,35 Audit List
false_positives_value,"their interaction with the Federal Middle District Prothonotary, even under counsel’s rendition, significant gaps are apparent in their efforts.8 Presuming a clerical issue occurred with the Middle District’s filing office, which this Court does not, still does not excuse Plaintiffs’ failure to seek extension of the deadline through the agreement of counsel or pleading before this Court."
false_positives_value,"1, 2022.40 Commonwealth Clinical Group felt that Mother needed domestic violence treatment due to her paramours and how she treated her children."
false_positives_value,"11 Robinson Street, Oakdale, PA 15071."
false_positives_value,8020 of 2023.
false_positives_value,10:35 a.m.
false_positives_value,"1129 E. High Street, P.O. Box 776, Pottstown, PA 19464-0776 JOHNSON, ROY R., dec’d."
false_positives_value,"f o n t e , P e n n s"
false_positives_value,"12753, Page 59, Block & Lot 544-L-6-0001."
false_positives_value,#2023-CV-02362 NOTICE is further given to all parties in interest and claimants.
false_positives_value,"2150 PARKDALE AVENUE, HERMITAGE PA 16148 JUDGMENT - $ 92,956.74 SEIZED AND TAKEN IN EXECUTION"
false_positives_value,10 NORTHAMPTON COUNTY REPORTER Vol.
false_positives_value,"8, 2023 Legal notices that are published in the Pittsburgh Legal Journal are done so pursuant to"
false_positives_value,"202470050; $10,326.45."
false_positives_value,"4057 Shadowbrook Rd., Waxhaw, NC 28173 STOUDT, ROBERT D., dec’d."
false_positives_value,"533 Delaware Avenue, Palmerton, PA 18071 FOGEL, SHELBA J., dec’d."
false_positives_value,"Wendy L. Varga c/o Vivian I. Zumas, Esquire, 742 Main Street, Bethlehem, PA 18018"
false_positives_value,"2) Executor: William Marvin Cahn c/o Higinbotham Law Offices 68 South Beeson Boulevard Uniontown, PA 15401"
false_positives_value,"7, 2024)"
false_positives_value,"579 King Street, Northumberland, P e n n s y l v a n i a 1"
false_positives_value,"4245 State Route 209, Elizabethville, PA 17023"
false_positives_value,"11, 2014, in Book No. 5906 at Page 01765."
false_positives_value,23-04532
false_positives_value,"136 WEST LYTLE AVENUE STATE COLLEGE, PA 16801 Parcel Number: 36-22-145 BEING THE SAME PREMISES which Mian-"
false_positives_value,"426 ----- delay to: been granted Middlecreek EXECUTOR'S NOTICE Estate of BETH ANN MYERS, Late Township, of SOMERSET COUNTY, PA."
false_positives_value,3 s e m o H 0 0 .
false_positives_value,"22-12243 Judgment: $167,286.22 Attorney: McCabe, Weisberg & Conway, LLC TAX I.D."
false_positives_value,"104 Issues 32,33,34 Hodder, Calvin W. Late of Canonsburg Washington Co., PA File No. 63-24-0212 The Register of Wills has granted Letters on the Estate of the Decedent."
false_positives_value,"215 Chippewa Street, Lester, PA 19029."
false_positives_value,"$163,500.88."
false_positives_value,"0 0 1 , 0 2 $ s i r O d n a l o R 0 0 ."
false_positives_value,"104 Issues 32,33,34 Centore, Gennaro V. a/k/a Gene V. Centore Late of Borough of Canonsburg Washington Co., PA WASHINGTON"
false_positives_value,"its principal office is 12707 49th Street North, Suite 100, Clearwater, FL 33762."
false_positives_value,15 DELAWARE COUNTY LEGAL JOURNAL Vol. 111
false_positives_value,"100, Nashville, TN 37203."
false_positives_value,"2, 2020, in the Northampton County Recorder of Deeds office in"
false_positives_value,"2404 Butler Street, Easton, PA 18042 BALOUS, MATTIE P., dec’d."
false_positives_value,"16 MATTHEW C. FALLINGS, ESQUIRE JUDGMENT AMOUNT:"
false_positives_value,23 16285; Andrew D. Loewy.
false_positives_value,"31, 2023, a Petition for a Change of Name was filed in the above named Court, praying for a decree to change the name(s) of Kathryn Jennifer Donofrio to Kathryn Jennifer Donofrio Rodriguez."
false_positives_value,7 Liberty Mt. Oliver 43.
false_positives_value,"14 4/5/24 RONALD LAWRENCE POWELL a/k/a RONALD L. POWELL, dec’d."
false_positives_value,"14 4/5/24 THIRD and FINAL PUBLICATION PHYLLIS E. ABRAMS, dec’d."
false_positives_value,#06-09-0166.000.
false_positives_value,"631 Kelly Blvd., P.O. Box 67 Slippery Rock, PA 16057 MCLJ – February 27, 2024 __________"
false_positives_value,"Mt. Nazareth Commons Apartments, with its principal office or place of business at 250 Nazareth Way, Pittsburgh, PA 15229."
false_positives_value,"$198,650.09 Attorney: Christopher A. DeNardo, Esquire ALL THAT CERTAIN TRACT OR PIECE OF GROUND, TOGETHER WITH THE IMPROVEMENTS ERECTED THEREON CONSISTING OF A ONE AND ONE-HALF STORY FRAME DWELLING HOUSE, BEING A PART OR PORTION OF LOT NOS."
false_positives_value,47-008-007-007.
false_positives_value,"124 Belvidere Street, Nazareth, PA 18064 DUTTER, DEBORAH DARLENE, dec’d."
false_positives_value,"One Summit Street, Philadelphia, PA 19118."
false_positives_value,"26, 1954, for Lipschutz & Becker, by C. Raymond Weir, Registered Professional Engineer, of Ambler, Pennsylvania, as follows, to wit: BEGINNING at a point on the Northeast side of Candy Lane (fifty feet wide), at the distance of ninety-nine and sixty-three one-hundredths feet, measured along same, North forty-eight degrees, fifty-eight minutes West, from its point of intersection with the Northwest side of Walker Road (fifty feet wide) (both lines produced); thence, extending from the said beginning point, North forty-eight degrees, fifty-eight minutes West, along the said side of Walker Road, sixty-four and thirty-nine one-hundredths feet to a point; thence, extending North forty-one degrees, two minutes East, one hundred feet to a point; thence, extending South forty-eight degrees, thirty-two minutes East, forty-five and eighty-eight one-hundredths feet to a point; thence, extending South five degrees, fourteen minutes West thirty-one and sixty-three one hundredths feet to a point; thence, extending South forty-one degrees, two minutes West, seventy-four feet to the Northeast side of Candy Lane, the point and place of beginning."
false_positives_value,"3,501.10 Orlans PC, Attorneys Hand Money $4,000.00 Richard O’Neill, Attorney JERRY L. SANDERS, JR., Sheriff JERRY L. SANDERS, JR., Sheriff No. 004600 31."
false_positives_value,0123
false_positives_value,"316 Snyder Rd., Kempton, ."
false_positives_value,"332786 (Brock & Scott, PLLC), Attorney(s)."
false_positives_value,"5, 12 20 DELAWARE COUNTY LEGAL JOURNAL Vol. 111 No."
false_positives_value,"Steven N. Goudsouzian c/o Goudsouzian & Associates, 2940 William Penn Highway, Easton, PA 18045-5227 Attorneys: Goudsouzian & Associates, 2940 William Penn Highway, Easton,"
false_positives_value,101 East Diamond Street Suite 202 Butler PA 16001 Estate of: Mary E Dietz a/k/a: Mary Elizabeth Dietz Late of: Franklin Township PA Executor: Timothy D Dietz 112 Muldoon Road Butler PA 16001
false_positives_value,"12524 Honeychurch Street, Raleigh, NC 27614."
false_positives_value,"116 61 witnessed Mother tell the oldest child she was going to kill him, but S.R. claimed it was not a real threat."
false_positives_value,"104 N. York Road, Hatboro, PA 19040 HALL, ANN B., dec’d."
false_positives_value,"1 —————— SUITS BEGUN The plaintiff’s name appears first, followed by the name of the defendant, the case number, the nature of the suit, the name of the plaintiff’s attorney, and the date the suit was filed."
false_positives_value,n w
false_positives_value,Matt J Brinker
false_positives_value,35 Change of Name ....................................36 Estate Notices .........................................36 Fictitious Name ......................................41
false_positives_value,1973) (noting trial courts “are bound to abide by [appellate court] decisions”).
false_positives_value,"Joe DiGiacomo, Rose Stranahan, Ann Eglington, and Louise DiGiacomo, 7 Essex Place, Newtown, PA 18940."
false_positives_value,"42-44 Walnut Street, Delano, PA 18220."
false_positives_value,11:00 AM PREVAILING TIME IN THE AFORENOON OF SAID DATE: By virtue of a Writ of Execution No.
false_positives_value,"178 Chambers Street, Phillips- burg, NJ 08865."
false_positives_value,"449 MAPLE SUMMIT RD MILL RUN, PA 15464 BEING PARCEL NUMBER: 37080033 RESIDENTIAL IMPROVEMENTS: PROPERTY _______________________________________"
false_positives_value,26-134.01- 102-000-000.
false_positives_value,0446-M-00062-0000-00. 86.
false_positives_value,"Gayle Elizabeth Kadlub a/k/a Gayle E. Trenberth c/o Peters, Moritz, Peischl, Zulick, Landes & Brienza, LLP, 1 South Main Street, Nazareth, PA 18064"
false_positives_value,"34,35,36 SMITH FREEDOM MORTGAGE CORPORATION vs TINA R. FERRARI AKA TINA FERRARI DOCKET #: 2023-4820 JUDGEMENT: $77,053.33 In the Commonwealth of Pennsylvania, Washington County, Smith Township; Address: 545 4TH AVENUE, ATLAS- BURG, PA 15004"
false_positives_value,"46 Attorney: LAURA M. MERCURI, Duffy North, 104 North York Road, Hatboro, PA 19040."
false_positives_value,"3 BEING the same premises conveyed to John J. Flynn and Marianne J. Flynn, his wife, by deed of Kathryn L. Morris, single, dated 24 Septem- ber 2007 and recorded 4 October 2007 as Bradford County Instrument No. 200711521."
false_positives_value,"1200 Veterans Highway, Suite B-3, Bristol, PA 19007."
false_positives_value,"347 N Pike Road Sarver PA 16055 SECOND PUBLICATION Estate of: Samuel Joseph Coco Late of: Clinton Township PA Administrator: Gail Zysk Coco 144 Deer Creek Road Saxonburg PA 16056 BCLJ: June 9, 16, 23, 2023 Estate of: Rebecca L Dunn a/k/a: Rebecca Lou Dunn Late of: Evans City PA Executor: Stephen M Dunn 15940 Forest Lane Findlay OH 45840"
false_positives_value,"set forth in Deed Book X, Volume 60, Page 94."
false_positives_value,"29 MATTHEW C. FALLINGS, ESQUIRE JUDGMENT AMOUNT: $370,481.53 ALL THAT CERTAIN TRACT OR PARCEL OF LAND SITUATE IN THE MIDDLE PAXTON TOWNSHIP, DAUPHIN COUNTY, PENNSYLVAINIA, BEING LOT NO. 2, FISHING CREEK ESTATES, PHASE 1, WHICH SUBDIVISION IS RECORDED IN THE OFFICE OF RECORDER OF DEEDS IN AND FOR DAUPHIN COUNTY IN PLAN BOOK H, VOL. 5, PP. 18-20, AND"
false_positives_value,"16, 23, 30, 2023 Estate of: David L Jewart Late of: Penn Township PA Executor: Deborah J Markiw 1327"
false_positives_value,"Jesse Matthew Clark c/o Attorney: Adam G. Anderson, Esq., 429 Fourth Ave., Ste. 602, Pittsburgh, PA 15219"
false_positives_value,"Mark S. Riethmuller, Esq., Speakman, Riethmuller & Allison, 6 South Main St., Ste. 614, Washington, PA 15301"
